packet_count,byte_count,flow_duration,connection_count,request_frequency,failed_connection_count,source_port,destination_port,protocol,direction,device_id,source_ip,destination_ip,threat_label
13067,7953729,0.6416435721853454,1400,313.82853320516233,41,22097,8443,UDP,inbound,3,10.20.1.10,198.51.100.20,DDoS
15892,6342745,3.24999176297325,328,515.6546476215157,76,65014,8443,UDP,inbound,3,10.20.2.40,198.51.100.23,DDoS
944,1186908,199.89801492710484,8,0.9116945121338915,0,49057,53944,TCP,outbound,12,10.20.1.10,198.51.100.27,Normal
18961,4427877,65.39656288183818,672,641.9964491361216,10,49705,443,UDP,inbound,5,10.20.4.40,198.51.100.13,DDoS
5248,3190727,2083.3190003914415,9,1.9768138903309158,2,45072,8443,TCP,outbound,5,10.20.1.20,198.51.100.15,Data Exfiltration
20,14869,6.938233237446138,140,6.399020193502064,79,23638,430,TCP,outbound,12,10.20.3.20,198.51.100.28,Port Scan
1514,37848467,335.3638318273892,5,18.311297500263187,1,31826,443,UDP,outbound,2,10.20.4.10,198.51.100.29,Data Exfiltration
1089,47373565,1475.7975977387046,19,3.1458387562911883,1,59658,8443,TCP,outbound,5,10.20.4.40,198.51.100.26,Data Exfiltration
156,752509,338.5329225277559,1,1.6815730930854207,0,47239,48643,TCP,outbound,5,10.20.4.10,198.51.100.20,Normal
90,24054,49.80000973307241,153,9.339708710221606,145,29951,23,TCP,outbound,10,10.20.3.20,198.51.100.13,Brute Force
5868,41071753,1259.7421769447328,11,0.29238067385175415,0,53972,443,TCP,outbound,3,10.20.2.30,198.51.100.18,Data Exfiltration
8861,60286373,764.4510286670873,4,7.0563688100591015,1,4350,8443,TCP,outbound,12,10.20.3.30,198.51.100.22,Data Exfiltration
18695,2755313,3.4843112683333843,486,755.3097000552796,50,23115,80,UDP,inbound,8,10.20.3.20,198.51.100.19,DDoS
1856,22043084,1472.8522015609115,13,0.5016651094640178,0,41822,8080,UDP,outbound,10,10.20.3.10,198.51.100.13,Data Exfiltration
4138,33302962,1263.7660476248964,5,13.021251246745269,4,26657,8443,TCP,outbound,12,10.20.2.20,198.51.100.27,Data Exfiltration
8815,51288165,1920.3988916952921,4,6.846545588277032,4,1606,8080,UDP,outbound,4,10.20.2.30,198.51.100.23,Data Exfiltration
244,220800,273.0181937203271,7,6.162122894117018,0,44116,123,UDP,outbound,4,10.20.1.40,198.51.100.23,Normal
44,51098,72.91114915463872,63,19.660256345396068,157,21618,3389,TCP,outbound,4,10.20.3.10,198.51.100.24,Brute Force
1741,259819,57.430236383216524,6,6.52288648706091,0,61793,123,TCP,outbound,2,10.20.1.20,198.51.100.25,Normal
12597,17438256,24.804797630417394,1767,106.29747186971741,12,42763,80,TCP,inbound,12,10.20.4.20,198.51.100.23,DDoS
6035,77024598,885.7401842002223,10,14.080441337164611,0,62623,8080,TCP,outbound,3,10.20.2.40,198.51.100.25,Data Exfiltration
479,648374,40.329723634162775,1,8.352769919266967,1,11828,80,UDP,inbound,5,10.20.4.20,198.51.100.25,Normal
27598,11032469,88.14750153214653,1003,277.9102161040397,25,5781,53,TCP,inbound,8,10.20.2.40,198.51.100.18,DDoS
26,7719,11.468444053867952,278,12.123943851463903,336,57896,1188,TCP,inbound,3,10.20.3.40,198.51.100.23,Port Scan
18750,12974507,48.686646316429325,1484,542.0937885214277,14,6587,53,TCP,inbound,3,10.20.4.10,198.51.100.13,DDoS
17932,22686998,8.991907381702356,1158,178.3643922926758,47,1525,443,TCP,inbound,3,10.20.3.10,198.51.100.24,DDoS
26457,15938291,50.341995186804354,1614,837.2135032300124,72,22565,80,UDP,inbound,10,10.20.3.20,198.51.100.10,DDoS
66,48332,60.21200305361544,140,24.27861992359434,47,14374,23,TCP,inbound,4,10.20.3.10,198.51.100.20,Brute Force
141,25836,68.64328442753177,124,6.866200094963185,24,37596,3389,TCP,inbound,9,10.20.4.30,198.51.100.22,Brute Force
13759,5608377,26.947245184535866,1437,320.16364517442184,51,2151,443,UDP,inbound,8,10.20.2.30,198.51.100.10,DDoS
70,35533,31.97521637457672,160,24.4561239444682,52,28919,3389,TCP,inbound,11,10.20.1.40,198.51.100.17,Brute Force
93,89009,7.585064975967553,118,34.41210136382977,60,61993,3389,TCP,outbound,5,10.20.2.10,198.51.100.12,Brute Force
5930,42223604,2303.6347716526548,21,3.34316639249123,4,8701,443,TCP,outbound,4,10.20.2.30,198.51.100.10,Data Exfiltration
13839,4781221,82.25650256954752,438,435.80880524192713,46,5908,443,UDP,inbound,3,10.20.4.30,198.51.100.26,DDoS
184,732792,266.88003251547616,5,3.8823371061324052,0,21205,53,TCP,outbound,8,10.20.2.10,198.51.100.15,Normal
12526,22777080,39.67606288301193,1739,160.04715852887728,4,24233,8080,UDP,inbound,6,10.20.4.40,198.51.100.28,DDoS
120,18268,41.41048478166624,104,21.28125442700108,15,12929,3389,TCP,inbound,3,10.20.2.20,198.51.100.24,Brute Force
28,35849,34.510043530633396,94,17.007548403185773,104,63568,21,TCP,inbound,1,10.20.1.20,198.51.100.10,Brute Force
21,7013,10.982092698700146,358,21.236806544629975,179,28819,1872,TCP,outbound,6,10.20.2.10,198.51.100.10,Port Scan
975,328276,279.448410921534,4,6.188403118498534,1,2554,8080,TCP,outbound,3,10.20.2.10,198.51.100.28,Normal
8467,46581074,1355.494213427005,9,24.340092877401574,2,32497,443,TCP,outbound,9,10.20.1.30,198.51.100.22,Data Exfiltration
5,17177,0.3886599600086929,72,23.11889170750248,77,54654,348,TCP,outbound,7,10.20.1.30,198.51.100.28,Port Scan
121,7959,24.160833250697923,103,14.499183920301498,33,6413,23,TCP,outbound,3,10.20.3.20,198.51.100.26,Brute Force
1170,790643,33.09752564617016,7,6.603249535520572,0,47412,8443,TCP,outbound,1,10.20.1.20,198.51.100.11,Normal
15,3188,2.756952557789137,306,30.507681130899908,161,26628,944,TCP,outbound,8,10.20.2.10,198.51.100.23,Port Scan
1233,600535,11.073304893570246,5,6.306082910094808,1,60881,10733,TCP,outbound,7,10.20.4.10,198.51.100.14,Normal
92,168877,251.54070519312694,3,7.419853094973425,2,56908,80,TCP,outbound,8,10.20.2.20,198.51.100.12,Normal
1348,1024107,83.31005893839787,5,1.2341056147209033,0,34682,80,TCP,inbound,12,10.20.1.20,198.51.100.16,Normal
8781,61916500,955.4213707008441,12,3.620384656867722,1,41483,8080,TCP,outbound,9,10.20.1.30,198.51.100.19,Data Exfiltration
24,1494,1.44362646538277,345,61.84961916558191,57,43284,1119,TCP,inbound,10,10.20.1.30,198.51.100.29,Port Scan
154,36191,6.87522083338379,93,23.9648916284424,117,35045,23,TCP,outbound,12,10.20.4.10,198.51.100.13,Brute Force
22,13007,8.71375673023352,296,38.001307590535255,119,64046,144,TCP,inbound,8,10.20.2.40,198.51.100.27,Port Scan
28439,22550371,43.59701436617431,1205,195.30332251944046,78,63557,8443,UDP,inbound,12,10.20.4.20,198.51.100.17,DDoS
8208,29061505,1930.5961570932534,8,1.015306469749464,0,24332,8080,TCP,outbound,5,10.20.2.10,198.51.100.15,Data Exfiltration
6199,12971634,1571.3836523998527,6,17.49712070544702,3,55130,8080,TCP,outbound,8,10.20.4.10,198.51.100.14,Data Exfiltration
622,763606,216.07498834433358,8,4.7677965338381,0,51861,80,TCP,outbound,12,10.20.2.40,198.51.100.13,Normal
11396,8579308,31.28806244483873,616,770.2211991514047,71,28956,8443,UDP,inbound,3,10.20.3.10,198.51.100.16,DDoS
7,8128,7.5379489698008175,30,49.037390542191574,244,56948,685,TCP,outbound,3,10.20.1.10,198.51.100.28,Port Scan
11,69189,17.16387000744308,84,28.557115727821255,77,43832,22,TCP,outbound,1,10.20.4.20,198.51.100.17,Brute Force
19090,21612173,44.63796592268366,190,504.8295557810115,10,40282,8443,UDP,inbound,4,10.20.4.10,198.51.100.23,DDoS
23,9022,0.9604958181369564,349,99.88916971751007,264,14402,1190,TCP,inbound,10,10.20.4.30,198.51.100.16,Port Scan
138,16816,25.58259461614872,118,24.930648612914688,89,30055,21,TCP,outbound,4,10.20.3.10,198.51.100.18,Brute Force
11644,76815357,991.679546862201,10,16.670400011538845,1,4064,22,TCP,outbound,8,10.20.3.40,198.51.100.22,Data Exfiltration
9095,5063819,687.9939785693663,18,2.8239126643044465,3,4691,22,UDP,outbound,10,10.20.1.30,198.51.100.15,Data Exfiltration
1339,15247906,15.699544737873323,1235,603.3532609026795,59,61033,443,UDP,inbound,6,10.20.4.20,198.51.100.12,DDoS
11064,78900140,1526.609275739098,9,12.52544461332772,4,1580,8080,TCP,outbound,10,10.20.2.10,198.51.100.14,Data Exfiltration
5861,49915359,151.49009871217368,13,3.277477259008944,1,16350,22,TCP,outbound,7,10.20.3.10,198.51.100.14,Data Exfiltration
24142,15844251,39.71156865165334,1094,210.55152409807414,48,42298,80,TCP,inbound,4,10.20.3.20,198.51.100.23,DDoS
3077,18778168,27.71079570909913,534,446.9833993734067,42,38372,80,UDP,inbound,1,10.20.3.40,198.51.100.28,DDoS
6604,3307390,533.6681985665442,7,11.106707313401774,2,9760,8443,TCP,outbound,3,10.20.4.20,198.51.100.15,Data Exfiltration
3984,21755037,65.55976415275822,1678,629.2482953647993,39,47661,53,TCP,inbound,6,10.20.2.20,198.51.100.12,DDoS
1506,141696,84.69510080044802,5,2.3130883774118933,2,9937,53,TCP,outbound,4,10.20.2.40,198.51.100.20,Normal
267,1065694,316.704277376667,7,13.770763836181159,1,49791,8080,TCP,outbound,12,10.20.2.30,198.51.100.18,Normal
101,33698,33.251161410319064,49,31.475810271458315,85,47445,23,TCP,outbound,1,10.20.1.10,198.51.100.24,Brute Force
23,4935,5.02077289869213,67,39.51741384261219,91,13108,845,TCP,outbound,12,10.20.2.10,198.51.100.13,Port Scan
11,377,1.3404127526710854,352,65.83238108398615,108,19950,752,TCP,outbound,1,10.20.1.30,198.51.100.13,Port Scan
4487,22783748,80.46413352248923,1685,595.4534996287662,64,30951,443,TCP,inbound,9,10.20.1.20,198.51.100.22,DDoS
18,647,5.64030279272703,436,69.1222823520434,389,33085,1615,TCP,inbound,1,10.20.2.10,198.51.100.19,Port Scan
28,2149,7.868274599763245,269,19.162443897282838,216,38605,1403,TCP,outbound,3,10.20.1.30,198.51.100.25,Port Scan
3650,70216046,1963.4129195222497,21,2.248846634863642,2,44201,8443,TCP,outbound,8,10.20.4.20,198.51.100.26,Data Exfiltration
1048,1136016,331.90150695480895,8,13.772997075687499,2,50809,21147,UDP,outbound,5,10.20.1.40,198.51.100.29,Normal
6830,9029871,74.8510427488902,1405,837.6250886418466,27,20876,80,TCP,inbound,10,10.20.3.10,198.51.100.17,DDoS
143,14165,37.478197864914534,172,20.738046833287537,60,62064,3389,TCP,outbound,8,10.20.1.30,198.51.100.25,Brute Force
3,2591,9.52545479948954,183,26.68302350154331,399,27856,493,TCP,outbound,5,10.20.3.30,198.51.100.11,Port Scan
61,2689,57.73213553821794,123,28.32290182673967,116,11385,23,TCP,outbound,3,10.20.4.10,198.51.100.17,Brute Force
110,17694,34.83456042451295,118,21.549364596330456,71,11327,23,TCP,outbound,7,10.20.4.10,198.51.100.13,Brute Force
11218,21976434,2116.9330867969843,6,17.2692423571415,0,48627,8080,TCP,outbound,10,10.20.1.10,198.51.100.25,Data Exfiltration
153,42164,60.655614001375355,131,1.2136911105413417,56,7756,3389,TCP,outbound,5,10.20.1.40,198.51.100.14,Brute Force
22616,20617981,84.079406200497,351,640.3671141356859,72,27878,8443,TCP,inbound,9,10.20.3.30,198.51.100.10,DDoS
730,195601,55.327639418922296,3,13.04767890096092,1,23983,8080,UDP,outbound,12,10.20.2.10,198.51.100.11,Normal
125,48276,8.334487218201545,54,1.9050738507347393,108,52739,21,TCP,outbound,3,10.20.3.10,198.51.100.15,Brute Force
16563,12760866,68.2680219672169,1740,296.8952415301489,20,37556,443,UDP,inbound,10,10.20.4.30,198.51.100.24,DDoS
6434,74449168,228.89914448862592,15,3.0034030534462324,1,14098,8443,TCP,outbound,9,10.20.1.30,198.51.100.19,Data Exfiltration
3905,31569977,235.4985443518171,4,14.635546394908678,2,11626,8443,TCP,outbound,11,10.20.2.10,198.51.100.27,Data Exfiltration
17840,17471312,51.22276698973978,322,130.80280002180353,41,30881,8080,TCP,inbound,10,10.20.4.30,198.51.100.11,DDoS
109,88243,10.49850197684162,123,32.354928172552476,145,41574,23,TCP,outbound,2,10.20.4.20,198.51.100.21,Brute Force
40,23695,71.45612421833265,61,18.81258093795052,159,58635,3389,TCP,outbound,2,10.20.4.30,198.51.100.14,Brute Force
17026,14998590,82.58866141280343,735,350.73251396673845,16,41605,53,UDP,inbound,1,10.20.3.20,198.51.100.16,DDoS
4,2323,9.371750240821829,31,97.73526689145945,331,30102,983,TCP,outbound,6,10.20.2.30,198.51.100.13,Port Scan
8,14586,4.770810338206539,345,83.29812752960065,288,34492,1701,TCP,outbound,1,10.20.1.10,198.51.100.13,Port Scan
22951,23214389,0.07966203617555596,543,370.4447604689341,21,15715,443,TCP,inbound,11,10.20.4.20,198.51.100.27,DDoS
4734,69817008,977.5284794393302,19,1.8899527729398569,3,50131,8443,UDP,outbound,12,10.20.2.10,198.51.100.26,Data Exfiltration
6,9076,2.406071117828718,20,15.698596796020842,334,49943,697,TCP,outbound,6,10.20.3.30,198.51.100.25,Port Scan
10685,18246465,1967.819861182151,9,12.162265282768033,2,13018,22,TCP,outbound,1,10.20.4.10,198.51.100.20,Data Exfiltration
17,13592,5.607369781283295,434,37.804841079428144,133,3312,1218,TCP,outbound,3,10.20.2.30,198.51.100.20,Port Scan
1235,791395,24.140809869670004,6,13.124698064482962,0,53425,80,UDP,outbound,5,10.20.4.20,198.51.100.21,Normal
671,992868,262.31910379918355,8,10.44159405490609,0,19850,80,UDP,outbound,3,10.20.2.30,198.51.100.10,Normal
9,87172,20.332479594927012,51,10.481943573955451,130,46829,3389,TCP,outbound,7,10.20.1.20,198.51.100.24,Brute Force
583,393603,23.891628187050806,6,7.266928979521721,0,10984,8080,UDP,outbound,4,10.20.4.30,198.51.100.25,Normal
2,17070,0.6893708817133924,298,60.66780529250617,353,22628,1262,TCP,outbound,2,10.20.2.20,198.51.100.16,Port Scan
20322,11395625,39.302928558159884,505,146.75747722765362,75,63101,443,UDP,inbound,6,10.20.3.40,198.51.100.18,DDoS
1413,39411649,52.94835957923139,17,7.521723269394288,1,22477,8080,TCP,outbound,10,10.20.1.20,198.51.100.14,Data Exfiltration
9,2950,6.080859978274022,66,97.4804125018597,327,43230,462,TCP,outbound,9,10.20.3.30,198.51.100.22,Port Scan
1079,611785,16.505411875538822,7,8.291295921580065,2,60579,14307,UDP,outbound,10,10.20.3.30,198.51.100.12,Normal
51,78692,71.41493120587619,18,29.419268048238656,15,21639,23,TCP,outbound,8,10.20.1.10,198.51.100.15,Brute Force
453,893944,285.34612747688146,8,11.746941919293594,0,30006,5893,TCP,outbound,10,10.20.3.10,198.51.100.11,Normal
2914,60756885,173.10269869203023,8,24.168932415178173,4,33615,8443,TCP,outbound,7,10.20.1.20,198.51.100.18,Data Exfiltration
8,1108,10.679902997750778,21,33.59757583964105,193,14331,1738,TCP,outbound,9,10.20.4.40,198.51.100.29,Port Scan
24693,1518022,18.160588478911624,596,288.61216796268286,54,44311,53,TCP,inbound,1,10.20.3.10,198.51.100.26,DDoS
29006,772897,70.54022933030244,620,741.928834664435,1,16002,443,UDP,inbound,8,10.20.3.20,198.51.100.25,DDoS
1079,591901,332.92835408121954,6,0.9983101261997553,0,52519,8443,TCP,inbound,5,10.20.3.20,198.51.100.26,Normal
292,133470,286.6462540750551,3,5.548428232793432,2,32903,53,ICMP,outbound,8,10.20.2.40,198.51.100.19,Normal
10740,64264641,391.1493476582828,7,7.74707227062517,3,5835,22,TCP,outbound,8,10.20.4.30,198.51.100.23,Data Exfiltration
1373,463828,117.7148323080443,7,8.840348724594522,1,32482,443,TCP,outbound,12,10.20.2.30,198.51.100.11,Normal
37,65444,27.291742131063565,75,13.063903109410285,103,42267,23,TCP,outbound,4,10.20.1.10,198.51.100.17,Brute Force
1183,975266,279.7137090991159,2,5.55009874910622,0,60932,55239,TCP,inbound,8,10.20.2.10,198.51.100.20,Normal
10959,66864247,77.03470729183582,19,8.610673687620872,3,7896,8443,TCP,outbound,2,10.20.4.30,198.51.100.13,Data Exfiltration
11142,72239381,1693.9095156663498,11,8.67557427351225,4,44041,443,TCP,outbound,4,10.20.2.30,198.51.100.27,Data Exfiltration
19,11552,10.45028543587164,142,96.86553486501829,286,7085,1676,TCP,outbound,12,10.20.2.40,198.51.100.12,Port Scan
97,70493,23.517184519838164,43,7.613975920968792,105,16761,22,TCP,outbound,5,10.20.3.10,198.51.100.23,Brute Force
15208,3314373,72.34765908786581,995,737.6993567681844,44,56744,443,UDP,inbound,6,10.20.3.20,198.51.100.27,DDoS
21367,2516537,2.3690416985436817,156,280.506272658167,10,24619,80,TCP,inbound,9,10.20.1.10,198.51.100.26,DDoS
152,17556,24.91282475417505,42,9.083518456142714,113,15730,3389,TCP,outbound,11,10.20.3.40,198.51.100.10,Brute Force
104,6941,74.90251290600764,35,34.20671590393256,39,10329,22,TCP,outbound,2,10.20.3.10,198.51.100.25,Brute Force
3,10709,1.0129643048266308,109,30.016622068212182,250,3261,809,TCP,outbound,9,10.20.2.20,198.51.100.13,Port Scan
3,9701,8.834993205066372,381,88.03915682303582,23,20719,220,TCP,inbound,2,10.20.4.30,198.51.100.20,Port Scan
70,28112,44.63565625670923,98,8.113590057513592,117,23677,23,TCP,outbound,1,10.20.2.40,198.51.100.25,Brute Force
5,785,8.140700078852039,345,33.8467755798094,42,30616,1435,TCP,outbound,2,10.20.4.40,198.51.100.12,Port Scan
19832,11611190,83.58766303950149,864,774.0025744237182,63,41735,8443,UDP,inbound,12,10.20.3.20,198.51.100.24,DDoS
11213,52721488,2086.9630126492734,13,24.88380517211029,2,8219,443,UDP,outbound,5,10.20.2.30,198.51.100.24,Data Exfiltration
105,81738,34.5501173284744,130,17.356824946784123,52,60666,21,TCP,outbound,12,10.20.2.30,198.51.100.17,Brute Force
17,4084,4.656808054770334,98,39.85206387216959,158,6793,853,TCP,outbound,10,10.20.2.40,198.51.100.17,Port Scan
1453,1107872,124.63318354897429,5,2.6191945150195073,2,55533,8443,UDP,outbound,1,10.20.3.30,198.51.100.27,Normal
9,15320,8.119242024620869,292,90.46980568204329,293,45658,1705,TCP,outbound,6,10.20.3.40,198.51.100.13,Port Scan
26892,17251363,12.428328265897958,478,251.12797541134103,62,35110,8443,TCP,inbound,8,10.20.2.20,198.51.100.27,DDoS
123,40208,51.28898228832399,45,9.728317458020342,145,46978,23,TCP,outbound,8,10.20.2.40,198.51.100.17,Brute Force
4193,41675401,582.0615350160565,8,14.66266499170049,4,9324,8443,TCP,outbound,4,10.20.4.10,198.51.100.21,Data Exfiltration
3,5006,5.57822814389523,329,19.605741331535242,180,45508,481,TCP,outbound,11,10.20.4.20,198.51.100.26,Port Scan
23,6534,8.498452224630734,260,96.2016408363351,281,23019,1357,TCP,outbound,12,10.20.1.30,198.51.100.26,Port Scan
13711,10254953,48.2719169854656,1315,608.1147521704589,62,37606,8080,UDP,inbound,5,10.20.3.10,198.51.100.14,DDoS
1901,75436006,2399.2647136167434,15,21.040846775595377,1,49279,8443,UDP,outbound,2,10.20.4.10,198.51.100.24,Data Exfiltration
19,3125,7.844410614826518,264,51.953761792245636,262,44698,1932,TCP,inbound,10,10.20.4.20,198.51.100.20,Port Scan
95,2773,67.16850477589155,177,30.799087774557794,157,58203,3389,TCP,outbound,8,10.20.1.20,198.51.100.19,Brute Force
141,84276,64.49531638698541,176,31.054050137624756,99,51929,23,TCP,outbound,10,10.20.1.20,198.51.100.28,Brute Force
355,918682,155.60727818332094,3,4.3766374267951935,0,40643,61441,TCP,outbound,2,10.20.2.20,198.51.100.29,Normal
13028,12654076,49.17802334051445,860,288.0343622252011,73,62786,8443,TCP,inbound,3,10.20.3.20,198.51.100.23,DDoS
19702,11463079,20.900354422581454,985,483.26254004209557,45,31815,80,TCP,inbound,6,10.20.2.30,198.51.100.11,DDoS
1324,163757,338.495627681537,4,8.964793224323028,2,37139,8443,TCP,outbound,2,10.20.3.30,198.51.100.29,Normal
7,15320,11.446332751093651,196,92.12433985357916,309,18100,1483,TCP,inbound,10,10.20.4.20,198.51.100.18,Port Scan
6431,57895490,311.5348879859765,23,24.012577259748525,1,10221,8080,TCP,outbound,1,10.20.1.30,198.51.100.14,Data Exfiltration
52,46957,3.3858179621762248,57,27.18515018554694,116,2215,21,TCP,outbound,5,10.20.4.30,198.51.100.29,Brute Force
84,17510,13.811440574147191,33,27.533902311204926,73,10378,3389,TCP,inbound,6,10.20.2.10,198.51.100.28,Brute Force
12611,23091319,30.371823942859606,828,534.4997467931538,72,15728,80,UDP,inbound,5,10.20.1.30,198.51.100.19,DDoS
1,12673,4.585857959454311,171,5.98563527870143,71,11816,241,TCP,outbound,4,10.20.4.10,198.51.100.19,Port Scan
67,78498,64.82947919988918,150,21.792422088419958,121,4910,22,TCP,outbound,8,10.20.1.10,198.51.100.29,Brute Force
21,2771,8.180857984570698,190,9.375097973192744,167,41253,798,TCP,outbound,2,10.20.4.30,198.51.100.10,Port Scan
1737,128941,96.9500579918158,5,2.6676098819269085,0,25388,8443,TCP,outbound,8,10.20.4.40,198.51.100.23,Normal
14,12542,11.972133651188916,245,62.68018595100052,257,64809,1707,TCP,outbound,2,10.20.3.20,198.51.100.25,Port Scan
35,1084246,75.71898438347617,4,10.085396254998125,0,6009,8443,TCP,outbound,1,10.20.2.20,198.51.100.10,Normal
2722,58483286,1571.0631297521215,9,22.80081604348315,0,41404,8443,UDP,outbound,9,10.20.1.40,198.51.100.21,Data Exfiltration
4274,67487131,1408.12512254359,21,22.66567679249349,4,26751,8080,UDP,outbound,11,10.20.4.20,198.51.100.18,Data Exfiltration
1096,93615,137.5311148563871,4,9.824502316789467,0,31364,123,TCP,outbound,9,10.20.4.10,198.51.100.23,Normal
3725,14032277,0.55812136228695,127,630.4866235140807,5,21337,8443,UDP,inbound,7,10.20.1.20,198.51.100.29,DDoS
647,1100162,256.3734101043778,2,4.200506621286982,0,41215,123,TCP,outbound,5,10.20.2.20,198.51.100.25,Normal
